update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   2270                0.00472087          0.00165428          4.056e-05           0.00734504
2                   2301                0.00460622          0.00161585          6.77955e-05         0.00723663
3                   2211                0.00454108          0.0015613           6.17847e-05         0.00712978
4                   2203                0.00449734          0.00154427          6.04305e-05         0.00708347
5                   2247                0.00449025          0.00155611          5.92022e-05         0.00711524
6                   2097                0.00443716          0.00152711          5.83238e-05         0.0070387
7                   2120                0.00439759          0.00150657          5.8267e-05          0.00698136
8                   2213                0.00440872          0.00152042          5.84964e-05         0.00699433
9                   2053                0.00436385          0.00150796          5.83563e-05         0.00693923
10                  1890                0.00429567          0.00148136          5.87726e-05         0.00684035
11                  2143                0.00429581          0.0014767           5.78843e-05         0.00682802
12                  1904                0.00424424          0.00145348          5.6725e-05          0.00675095
13                  1962                0.00420591          0.00143838          5.7039e-05          0.00672896
14                  2085                0.00421433          0.00143408          5.65089e-05         0.00673387
15                  2057                0.00420429          0.00143269          5.66061e-05         0.00671946
16                  1974                0.0041895           0.00143116          5.61398e-05         0.00669616
17                  2006                0.00421114          0.00144548          6.25654e-05         0.00674172
18                  1803                0.0041799           0.00144675          6.26826e-05         0.0067121
19                  1905                0.00420074          0.00145189          6.52617e-05         0.00674425
20                  1836                0.004174            0.00144425          6.43241e-05         0.0067014
21                  2031                0.00417543          0.00144633          6.37255e-05         0.00669844
22                  1970                0.00415437          0.00144161          6.30446e-05         0.00666638
23                  1924                0.00413526          0.00143224          6.24083e-05         0.00663107
24                  2103                0.00418531          0.00145411          6.24932e-05         0.00670997
25                  1813                0.00428743          0.00148674          6.40421e-05         0.0068667
26                  2087                0.00430023          0.00148785          6.36094e-05         0.0068779
27                  2087                0.00429653          0.00148642          6.31299e-05         0.00686969
28                  2002                0.00432484          0.00148983          6.31447e-05         0.00690093
29                  2155                0.004414            0.00151685          6.36086e-05         0.00702303
30                  2137                0.00447242          0.00153046          6.35233e-05         0.00709966
31                  1983                0.00460509          0.00157119          6.44341e-05         0.00729262
32                  2013                0.00473601          0.00161209          6.47714e-05         0.00748929
33                  1979                0.00474436          0.00160723          6.41637e-05         0.00749384
34                  1838                0.00473395          0.00159631          6.34355e-05         0.00746842
35                  2146                0.00473085          0.00159264          6.2831e-05          0.00745738
36                  2183                0.0047903           0.00160391          6.27373e-05         0.00753364
37                  1852                0.00479887          0.00160403          6.24928e-05         0.00754295
38                  2154                0.00479179          0.00159941          6.20916e-05         0.00752636
39                  2231                0.00483244          0.00160524          6.21765e-05         0.00757641
40                  2087                0.00481763          0.00160193          6.1829e-05          0.00755274
41                  2163                0.00483847          0.00160716          6.19433e-05         0.00758003
42                  2147                0.00483692          0.00160736          6.19878e-05         0.00757408
43                  2094                0.00482405          0.00160374          6.17105e-05         0.00755328
44                  2171                0.00481538          0.00160297          6.1782e-05          0.00753931
45                  2143                0.00482147          0.0016046           6.16691e-05         0.00754914
46                  2159                0.00481693          0.00160584          6.14782e-05         0.00754397
47                  2301                0.00494287          0.00164329          6.25244e-05         0.00772956
48                  2150                0.00493709          0.00164572          6.25304e-05         0.00772631
49                  2195                0.00498524          0.00166286          6.28248e-05         0.00780302
50                  2403                0.00503214          0.00168662          6.29039e-05         0.00788894
51                  2299                0.0050416           0.00169031          6.26878e-05         0.00790574
52                  2264                0.00506384          0.00170002          6.27355e-05         0.00794154
53                  2295                0.00506586          0.00170495          6.26317e-05         0.00794828
54                  2348                0.00508661          0.00170579          6.26502e-05         0.00797057
55                  2300                0.00507827          0.00170446          6.23439e-05         0.00795952
56                  2315                0.00508647          0.00170698          6.2253e-05          0.00797121
57                  2280                0.00510528          0.00171272          6.23127e-05         0.0080028
58                  2334                0.00514159          0.00172546          6.2628e-05          0.00806112
59                  2223                0.00512685          0.00172262          6.25126e-05         0.00804103
60                  2534                0.00516593          0.00173436          6.26104e-05         0.00809321
61                  2326                0.00522275          0.00175921          6.32279e-05         0.00818694
62                  2481                0.00524287          0.00176529          6.31186e-05         0.00821899
63                  2492                0.00533891          0.0017962           6.36348e-05         0.00835804
64                  2411                0.00535251          0.00180574          6.36534e-05         0.00838297
65                  2456                0.00536881          0.00181361          6.36152e-05         0.00840973
66                  2467                0.00539749          0.00182558          6.36768e-05         0.00845706
67                  2386                0.00542084          0.00183585          6.39379e-05         0.00850221
68                  2507                0.00541587          0.00183624          6.36462e-05         0.00849684
69                  2432                0.00540712          0.00183515          6.33816e-05         0.00848582
70                  2351                0.00544379          0.00184786          6.36361e-05         0.00854159
71                  2559                0.00544563          0.00184922          6.348e-05           0.00854469
72                  2478                0.00543831          0.00184998          6.33089e-05         0.00853615
73                  2355                0.00544132          0.00185346          6.32092e-05         0.00854434
74                  2613                0.0054552           0.00186304          6.31773e-05         0.00856855
75                  2342                0.00547395          0.00187003          6.32489e-05         0.00860115
76                  2457                0.00551394          0.00188481          6.35546e-05         0.00866613
77                  2361                0.00553134          0.00189116          6.36141e-05         0.00869402
78                  2341                0.00559883          0.00191649          6.48516e-05         0.00880007
79                  2387                0.00560514          0.00192135          6.48454e-05         0.00881177
80                  2692                0.00562413          0.00193032          6.47733e-05         0.00884215
81                  2301                0.00563135          0.00193523          6.48584e-05         0.00885537
82                  2526                0.00566133          0.00194745          6.5205e-05          0.00890669
83                  2293                0.00564612          0.00194491          6.49008e-05         0.00888645
84                  2444                0.0056502           0.00194774          6.48409e-05         0.00889222
85                  2361                0.00564109          0.00194663          6.48226e-05         0.00887952
86                  2557                0.00566222          0.00195881          6.49893e-05         0.00891552
87                  2202                0.00568032          0.00196795          6.51109e-05         0.0089483
88                  2574                0.00569894          0.00197702          6.50623e-05         0.00898001
89                  2278                0.00572345          0.00198497          6.50906e-05         0.00901588
90                  2420                0.00576312          0.0020016           6.50727e-05         0.00907928
91                  2466                0.00579688          0.00201608          6.52484e-05         0.0091374
92                  2433                0.00579322          0.00201627          6.50745e-05         0.00913263
93                  2427                0.00578457          0.00201653          6.48061e-05         0.00912175
94                  2406                0.00578442          0.00201927          6.47288e-05         0.00912363
95                  2535                0.00577955          0.00202071          6.45885e-05         0.00911771
96                  2447                0.00579224          0.00202983          6.4491e-05          0.00914278
97                  2569                0.00581546          0.00203965          6.43751e-05         0.00917955
98                  2396                0.0058313           0.00204643          6.42744e-05         0.00920552
99                  2398                0.00583347          0.00204721          6.39982e-05         0.00920688
100                 2420                0.00586279          0.00205799          6.39519e-05         0.00925212
101                 2501                0.00587929          0.00206521          6.3754e-05          0.00927867
102                 2296                0.00589689          0.00207104          6.36432e-05         0.00930542
103                 2344                0.0058918           0.00206828          6.33542e-05         0.00929591
104                 2388                0.00591152          0.00207095          6.31902e-05         0.00932039
105                 2199                0.005915            0.0020723           6.30643e-05         0.00932545
106                 2527                0.00591797          0.00207389          6.29493e-05         0.00932948
107                 2482                0.00591736          0.00207341          6.27388e-05         0.00932651
108                 2392                0.00592111          0.00207381          6.2513e-05          0.00933112
109                 2496                0.00592636          0.00207593          6.2293e-05          0.00933782
110                 2336                0.0059362           0.0020826           6.22295e-05         0.00935512
111                 2406                0.00594626          0.00208812          6.21733e-05         0.00937032
112                 2413                0.00595523          0.00209179          6.21269e-05         0.00938322
