update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   991                 0.00226892          0.00079077          3.5838e-05          0.00332748
2                   1074                0.00239195          0.000832491         4.92545e-05         0.00520448
3                   1060                0.00236878          0.000823225         3.83823e-05         0.0046612
4                   917                 0.00228532          0.00079596          3.3562e-05          0.00425397
5                   855                 0.00219114          0.000771411         3.02072e-05         0.00397816
6                   914                 0.00214386          0.000761032         2.98003e-05         0.0038158
7                   886                 0.00211212          0.000749631         3.01307e-05         0.00369354
8                   792                 0.00204909          0.000724527         3.07061e-05         0.00354237
9                   900                 0.0020265           0.000713476         2.9658e-05          0.00347006
10                  807                 0.0019888           0.000686885         2.95653e-05         0.00336893
11                  720                 0.00193941          0.000670692         2.88483e-05         0.00326952
12                  739                 0.00191064          0.000660711         2.89816e-05         0.00320382
13                  656                 0.00186811          0.000642575         2.82048e-05         0.00311917
14                  780                 0.00185412          0.000634273         2.81637e-05         0.00307737
15                  754                 0.00183718          0.000623461         2.73764e-05         0.00303307
16                  674                 0.00180244          0.000611161         2.75049e-05         0.00296675
17                  821                 0.00179871          0.000607656         2.69591e-05         0.00294793
18                  832                 0.00179772          0.000604586         2.63407e-05         0.0029336
19                  816                 0.00179727          0.000604121         2.58231e-05         0.00292222
20                  845                 0.00180087          0.000604347         2.54336e-05         0.00291749
21                  908                 0.00181397          0.000603345         2.50512e-05         0.00292152
22                  783                 0.00180626          0.000603877         2.47151e-05         0.00290646
23                  870                 0.00181982          0.000605475         2.464e-05           0.00291339
24                  866                 0.00182446          0.000608015         2.428e-05           0.00291422
25                  848                 0.00184751          0.00061058          2.39998e-05         0.00293903
26                  910                 0.00185426          0.000614599         2.41747e-05         0.00294085
27                  890                 0.00198182          0.000676006         2.68403e-05         0.00315042
28                  807                 0.00198982          0.00068287          2.76489e-05         0.003156
29                  849                 0.00203297          0.00069855          2.86118e-05         0.00321294
30                  867                 0.00212675          0.000732356         3.09127e-05         0.00334418
31                  842                 0.00220829          0.000778438         3.40633e-05         0.0034817
32                  987                 0.00224407          0.000791481         3.47194e-05         0.00354339
33                  1004                0.00229853          0.000814488         3.58515e-05         0.00362656
34                  730                 0.0024329           0.000840538         3.63046e-05         0.00383266
35                  820                 0.00246047          0.000845003         3.64021e-05         0.00387253
36                  796                 0.00259302          0.000888152         3.87172e-05         0.00408855
37                  757                 0.00257489          0.000878948         3.82396e-05         0.00405945
38                  875                 0.00259217          0.000884835         3.88417e-05         0.00408807
39                  1115                0.00280394          0.000964551         4.2381e-05          0.00441982
40                  997                 0.00281336          0.000968291         4.33533e-05         0.00445694
41                  897                 0.00282445          0.000982333         4.5389e-05          0.00449817
42                  861                 0.00291689          0.000996742         4.87284e-05         0.00464737
43                  973                 0.00294016          0.00100728          5.06642e-05         0.00469137
44                  941                 0.00295465          0.00102096          5.2151e-05          0.00472959
45                  884                 0.00294355          0.0010196           5.26648e-05         0.00472582
46                  895                 0.00294875          0.00102235          5.36666e-05         0.00474056
47                  831                 0.00298546          0.00103019          5.44412e-05         0.00479463
48                  798                 0.00296211          0.00102357          5.47841e-05         0.00477281
49                  728                 0.00304394          0.00105306          5.7438e-05          0.00491356
50                  722                 0.00302807          0.00104905          5.77884e-05         0.00489854
51                  635                 0.00306026          0.00107366          6.06965e-05         0.00499856
52                  642                 0.00302231          0.00106273          6.03368e-05         0.00494954
53                  672                 0.00305126          0.00107562          6.15876e-05         0.00500428
54                  738                 0.00303968          0.00107616          6.2029e-05          0.00499009
55                  707                 0.00304162          0.00107677          6.29727e-05         0.00500982
56                  680                 0.00301272          0.00106582          6.23553e-05         0.00497089
57                  589                 0.00299729          0.00105937          6.2471e-05          0.00494614
58                  725                 0.0029804           0.00105487          6.25183e-05         0.00492308
59                  655                 0.00296038          0.00104756          6.24353e-05         0.00489296
60                  685                 0.00297437          0.0010499           6.29734e-05         0.00491855
61                  712                 0.00295309          0.00104126          6.28425e-05         0.00488439
62                  820                 0.00302617          0.00106386          6.47579e-05         0.00499442
63                  765                 0.00302158          0.00106743          6.58001e-05         0.00498692
64                  705                 0.00302978          0.00107101          6.62559e-05         0.00500042
65                  779                 0.00301927          0.00107085          6.71637e-05         0.00498647
66                  760                 0.00300937          0.0010742           6.81648e-05         0.00498006
67                  770                 0.00305149          0.0010841           6.94267e-05         0.0050349
68                  770                 0.00303761          0.00108015          6.96716e-05         0.0050126
69                  705                 0.00307163          0.00109078          7.11471e-05         0.00506426
70                  718                 0.00306366          0.00109022          7.13632e-05         0.00505701
71                  686                 0.00308088          0.00109212          7.22264e-05         0.00507817
