update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   2242                0.00447506          0.00159238          8.8338e-05          0.00706019
2                   2323                0.0044788           0.00156686          9.4303e-05          0.00710198
3                   2184                0.00437044          0.00149586          7.8867e-05          0.00692883
4                   2003                0.00420021          0.00143201          7.34808e-05         0.00667884
5                   2270                0.00429547          0.00144813          7.23508e-05         0.00680185
6                   2200                0.00430034          0.0014512           7.08093e-05         0.00681359
7                   2098                0.00426348          0.00146086          6.95753e-05         0.00679135
8                   2256                0.00432011          0.00147545          6.92833e-05         0.00686307
9                   2186                0.00429783          0.00147087          6.77129e-05         0.00683852
10                  1932                0.00424397          0.00147335          6.65987e-05         0.00678382
11                  2133                0.00423228          0.0014609           6.4766e-05          0.0067582
12                  1906                0.0041672           0.00143633          6.24951e-05         0.00666549
13                  1933                0.00411572          0.00141914          6.06012e-05         0.00659873
14                  2113                0.00412134          0.0014232           6.04514e-05         0.00659583
15                  1889                0.0040744           0.00140788          5.97599e-05         0.00652542
16                  1946                0.00404945          0.00139995          5.89333e-05         0.00649481
17                  2060                0.00404573          0.00140161          5.82834e-05         0.00649761
18                  2023                0.00403203          0.00140349          5.81867e-05         0.00648525
19                  1734                0.00397886          0.0013948           5.74645e-05         0.00642037
20                  2024                0.00397624          0.00139471          5.70952e-05         0.00642226
21                  2040                0.00398235          0.00141642          5.76376e-05         0.00642931
22                  1894                0.00396061          0.00143333          6.03254e-05         0.00640357
23                  2017                0.00396006          0.00144985          6.39261e-05         0.00639637
24                  1984                0.0039573           0.00146098          6.69979e-05         0.00638976
25                  1987                0.00395992          0.00148147          7.03577e-05         0.0063925
26                  2043                0.00399049          0.0015065           7.30065e-05         0.00643841
27                  2148                0.00403589          0.0015332           7.58179e-05         0.0064998
28                  2025                0.0040376           0.00154839          7.8469e-05          0.00650036
29                  2121                0.00405216          0.00156152          8.00953e-05         0.00651461
30                  2148                0.00406262          0.00157557          8.15738e-05         0.00652563
31                  1955                0.00405616          0.00158303          8.32931e-05         0.00651516
32                  2052                0.00406074          0.00159403          8.53495e-05         0.00653007
33                  1854                0.00404685          0.00159425          8.65084e-05         0.0065074
34                  1898                0.00403194          0.0015951           8.77235e-05         0.00648887
35                  1905                0.00402309          0.00159511          8.86887e-05         0.00647557
36                  1886                0.00401327          0.00159616          8.94285e-05         0.00645995
37                  1893                0.00400026          0.00159581          9.03754e-05         0.00644131
38                  2105                0.00400526          0.00160915          9.21787e-05         0.00645232
39                  2107                0.00401052          0.00161557          9.31722e-05         0.00645704
40                  2357                0.00402904          0.00162587          9.3751e-05          0.00647902
41                  2180                0.00404063          0.00163402          9.40223e-05         0.00649603
42                  2123                0.00404503          0.001638            9.4081e-05          0.0065011
43                  2072                0.00404595          0.00164327          9.43085e-05         0.00650659
44                  2228                0.00405269          0.00165058          9.44544e-05         0.0065185
45                  2151                0.00406024          0.00166146          9.52848e-05         0.00653659
