update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   1019                0.00252             0.000949706         3.6737e-05          0.00373567
2                   1084                0.00251874          0.000926559         5.26945e-05         0.00536084
3                   1047                0.00245134          0.000872942         4.20523e-05         0.00475448
4                   952                 0.00237314          0.000839805         3.70565e-05         0.0043601
5                   948                 0.00232062          0.000828112         3.38356e-05         0.0041485
6                   947                 0.00227151          0.000812734         3.12898e-05         0.00398533
7                   868                 0.00220184          0.000794398         3.27979e-05         0.0038199
8                   848                 0.00215301          0.0007777           3.37324e-05         0.0036845
9                   853                 0.00210828          0.000747751         3.21782e-05         0.00356978
10                  730                 0.00203862          0.000714141         3.13837e-05         0.00342649
11                  802                 0.0020032           0.000699131         3.05405e-05         0.00334631
12                  739                 0.00196664          0.00068049          3.08875e-05         0.00326598
13                  671                 0.00192367          0.000662864         3.00734e-05         0.00318355
14                  785                 0.00190803          0.000654321         2.95149e-05         0.00314275
15                  754                 0.00188849          0.000642457         2.89171e-05         0.00309762
16                  702                 0.00185099          0.000630038         2.83664e-05         0.00303291
17                  809                 0.00184005          0.000625062         2.78116e-05         0.00300396
18                  846                 0.00184062          0.000622763         2.74008e-05         0.00299324
19                  824                 0.00183851          0.000621601         2.70027e-05         0.00297901
20                  871                 0.00184072          0.000622265         2.66169e-05         0.00297374
21                  917                 0.00185162          0.000620219         2.62767e-05         0.00297531
22                  845                 0.00190855          0.000642815         2.67548e-05         0.0030613
23                  867                 0.00192628          0.000648943         2.69388e-05         0.00307911
24                  952                 0.00199571          0.000673083         2.68652e-05         0.00317912
25                  867                 0.00200859          0.000681096         2.64339e-05         0.00319623
26                  922                 0.00205138          0.000692917         2.62148e-05         0.0032504
27                  928                 0.00209178          0.000707169         2.61048e-05         0.00330833
28                  875                 0.00214064          0.000721845         2.59957e-05         0.00337549
29                  969                 0.00215735          0.000724347         2.56344e-05         0.00339207
30                  933                 0.00217657          0.000731146         2.56751e-05         0.00341854
31                  789                 0.00223386          0.000751378         2.61544e-05         0.00350364
32                  952                 0.002269            0.000762665         2.61321e-05         0.00355113
33                  955                 0.00227247          0.000761569         2.58658e-05         0.00354956
34                  925                 0.00230242          0.000766697         2.58188e-05         0.00358765
35                  911                 0.00233078          0.000779172         2.60675e-05         0.00362982
36                  920                 0.00235076          0.000788462         2.64671e-05         0.0036598
37                  898                 0.00241045          0.000822823         2.85248e-05         0.00376179
38                  1009                0.00241451          0.000825181         2.87718e-05         0.00376345
39                  986                 0.00247732          0.000862642         2.91669e-05         0.00387762
40                  967                 0.00257043          0.000901348         3.03781e-05         0.00401873
41                  1015                0.00257045          0.000901759         3.03769e-05         0.00401467
42                  944                 0.00263055          0.00092549          3.17443e-05         0.00410031
43                  1018                0.00263794          0.000930417         3.20175e-05         0.00411027
44                  1003                0.00265488          0.000937409         3.1898e-05          0.00413639
45                  918                 0.00264568          0.000934164         3.20092e-05         0.00411938
46                  862                 0.00265508          0.000936276         3.23799e-05         0.00413151
47                  866                 0.00265366          0.000934075         3.2233e-05          0.00412738
48                  923                 0.00276627          0.000961489         3.28101e-05         0.00428315
49                  883                 0.00276936          0.000962283         3.29733e-05         0.00428707
50                  895                 0.00275629          0.000956421         3.29994e-05         0.00426171
51                  898                 0.00275695          0.000953946         3.28494e-05         0.00425911
52                  808                 0.0027479           0.000949373         3.26352e-05         0.00424274
53                  891                 0.00285399          0.000965516         3.30903e-05         0.00437507
54                  924                 0.00284031          0.000960636         3.28971e-05         0.00435257
55                  867                 0.00282652          0.000956387         3.30455e-05         0.00433077
56                  870                 0.00282307          0.000954564         3.29693e-05         0.00432441
57                  675                 0.00283482          0.000957655         3.39173e-05         0.00433794
58                  759                 0.00286903          0.000978155         3.54351e-05         0.00439749
59                  715                 0.00286134          0.000976093         3.58005e-05         0.00438308
60                  742                 0.00286626          0.000980224         3.63814e-05         0.00439187
61                  775                 0.00289118          0.000984995         3.71384e-05         0.00442239
62                  803                 0.00288905          0.000982589         3.75198e-05         0.00442442
63                  838                 0.00288398          0.000979154         3.76249e-05         0.00441945
64                  900                 0.00287699          0.000976628         3.76167e-05         0.00440862
65                  965                 0.00287096          0.000974455         3.76566e-05         0.00439846
66                  333                 0.00284573          0.00096615          3.77461e-05         0.00436051
67                  392                 0.00284941          0.000966744         3.8135e-05          0.00436767
