update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   2199                0.00431993          0.00132114          5.0918e-05          0.00659436
2                   2025                0.00403807          0.00127395          6.91725e-05         0.00626595
3                   2331                0.00418364          0.00133979          6.84193e-05         0.00649304
4                   2074                0.00411813          0.00132189          6.47968e-05         0.00642625
5                   2187                0.00413673          0.00134281          6.78798e-05         0.00645671
6                   2047                0.00406905          0.0013409           6.84167e-05         0.00640311
7                   2227                0.004098            0.00135224          6.88154e-05         0.00644509
8                   1907                0.00399514          0.00131495          6.8925e-05          0.00631265
9                   2214                0.00401363          0.0013339           6.90886e-05         0.00634955
10                  2182                0.00402469          0.00133728          6.83996e-05         0.0063668
11                  2127                0.00402393          0.00133416          6.7881e-05          0.00636942
12                  2107                0.00401184          0.00133236          6.56123e-05         0.00636298
13                  1827                0.00394354          0.00131886          6.3929e-05          0.00627869
14                  2078                0.00394703          0.00132312          6.27963e-05         0.0062871
15                  1913                0.00391501          0.00131981          6.1488e-05          0.00624711
16                  1965                0.00389656          0.00131898          6.0686e-05          0.00622867
17                  2079                0.0039083           0.00132303          5.98229e-05         0.0062484
18                  2013                0.00390384          0.00132563          5.91522e-05         0.00624843
19                  1907                0.00388042          0.00132246          5.82272e-05         0.006222
20                  1847                0.00385756          0.00131288          5.73686e-05         0.00618685
21                  1935                0.00385082          0.00130943          5.7063e-05          0.00617539
22                  1859                0.0038272           0.00130248          5.64668e-05         0.00614325
23                  2114                0.00383939          0.00130249          5.5979e-05          0.00615338
24                  2083                0.00384853          0.00130617          5.54707e-05         0.00616341
25                  1993                0.00386992          0.00130915          5.53103e-05         0.00619284
26                  1860                0.00393092          0.00131942          5.57912e-05         0.00627334
27                  1987                0.00393924          0.00132421          5.57429e-05         0.00628503
28                  1980                0.00396131          0.00132862          5.55489e-05         0.00630439
29                  2023                0.00395956          0.00133049          5.54659e-05         0.00629788
30                  2144                0.00399322          0.00133777          5.54108e-05         0.00634159
31                  2087                0.00407028          0.00135475          5.56095e-05         0.00645067
32                  2069                0.00420465          0.00137779          5.58638e-05         0.00662591
33                  2027                0.00424911          0.00138703          5.59073e-05         0.00668634
34                  2137                0.00427385          0.00139129          5.59214e-05         0.00671615
35                  2014                0.00428078          0.00139193          5.58959e-05         0.00672403
36                  2152                0.00431805          0.00140416          5.62817e-05         0.00677622
37                  2195                0.00437463          0.00142175          5.65292e-05         0.00685587
38                  2111                0.00441146          0.00143057          5.67435e-05         0.00690784
39                  2162                0.0044439           0.00144919          5.70308e-05         0.00696294
40                  2173                0.00445792          0.00146334          5.71313e-05         0.00699568
41                  2155                0.00445825          0.00146751          5.71624e-05         0.00700052
42                  2286                0.00455379          0.00148938          5.78553e-05         0.00713356
43                  2197                0.00454191          0.0014884           5.78543e-05         0.0071194
44                  2328                0.00459698          0.00150242          5.80535e-05         0.00719994
45                  2218                0.00461416          0.00150889          5.8267e-05          0.00722657
46                  2231                0.00461827          0.00151025          5.82055e-05         0.00723532
47                  2251                0.00466528          0.00152878          5.85943e-05         0.00731286
48                  2420                0.00472912          0.00154446          5.87828e-05         0.0074018
49                  2376                0.00474186          0.00155037          5.86719e-05         0.00742488
50                  2358                0.0047613           0.00155411          5.87781e-05         0.00745176
51                  2457                0.00476524          0.00155794          5.88153e-05         0.00746255
52                  2493                0.00480009          0.00157394          5.91101e-05         0.00752104
53                  2316                0.00482202          0.00158842          5.94294e-05         0.00756292
54                  2367                0.00483447          0.00159364          5.94769e-05         0.00758661
55                  2439                0.00486242          0.00160381          5.97168e-05         0.00763111
56                  2408                0.00488575          0.00161424          5.9771e-05          0.00766947
57                  2468                0.00489761          0.00161883          5.9771e-05          0.00768854
58                  2255                0.00491991          0.00163193          6.02317e-05         0.00773044
59                  2374                0.00501877          0.00166535          6.06995e-05         0.0078772
60                  2271                0.00500992          0.00166848          6.05788e-05         0.00787409
61                  2545                0.00500865          0.00166986          6.02755e-05         0.00787457
62                  2407                0.00502857          0.00168196          6.02677e-05         0.00791208
63                  2299                0.00502576          0.00168252          6.00929e-05         0.00791152
64                  2520                0.00512421          0.00171754          6.07548e-05         0.00806617
65                  2518                0.00514168          0.00172438          6.0582e-05          0.00809597
66                  2564                0.0051486           0.00172594          6.04293e-05         0.0081058
67                  2575                0.00518776          0.001743            6.05985e-05         0.0081682
68                  2681                0.0051979           0.0017505           6.06095e-05         0.0081863
69                  2454                0.00521382          0.0017565           6.06971e-05         0.0082113
70                  2574                0.00521133          0.00175579          6.04873e-05         0.00820785
71                  2510                0.00527498          0.00177886          6.06572e-05         0.00830587
72                  2383                0.00526619          0.00177989          6.05906e-05         0.00829658
73                  2188                0.00525895          0.0017798           6.05544e-05         0.00828893
74                  2574                0.00532604          0.00181109          6.08281e-05         0.00840312
75                  2375                0.00536828          0.00182797          6.09326e-05         0.00847206
76                  2501                0.00543197          0.00185263          6.11168e-05         0.00857549
77                  2518                0.00547284          0.00186201          6.08722e-05         0.00863006
78                  2527                0.00548021          0.00186405          6.07715e-05         0.00863955
79                  2563                0.00552506          0.00188312          6.0802e-05          0.0087078
80                  2424                0.00559623          0.00190872          6.08598e-05         0.00881389
81                  2546                0.00560995          0.0019162           6.07408e-05         0.00883729
82                  2464                0.00565182          0.00193093          6.07133e-05         0.00890322
83                  2447                0.00565254          0.00193241          6.04798e-05         0.0089049
84                  2489                0.00564634          0.00193167          6.02546e-05         0.00889698
85                  2336                0.00563336          0.00192685          5.99105e-05         0.00887642
86                  2285                0.00562125          0.00192123          5.95897e-05         0.00885621
87                  2211                0.00561349          0.00191797          5.93351e-05         0.00884274
88                  2443                0.00561914          0.00191974          5.92406e-05         0.00884908
89                  2473                0.00562082          0.00191969          5.90446e-05         0.00885031
90                  2164                0.00561455          0.00191802          5.88693e-05         0.00884158
91                  2499                0.00562489          0.00191986          5.86933e-05         0.00885216
92                  2496                0.00567405          0.00192981          5.86952e-05         0.00891297
93                  2417                0.00567152          0.00192781          5.85569e-05         0.0089068
94                  2386                0.00568481          0.00193146          5.8506e-05          0.00892344
95                  2441                0.00569475          0.00193615          5.84574e-05         0.0089365
96                  2422                0.00573164          0.00194474          5.84805e-05         0.00898354
97                  2492                0.00572591          0.00194543          5.83935e-05         0.00897506
98                  2321                0.00573873          0.00195139          5.84832e-05         0.00899516
99                  2354                0.00575802          0.00195925          5.85157e-05         0.00902368
100                 2550                0.00575697          0.00196183          5.83861e-05         0.00902335
