update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   995                 0.00225778          0.000810359         3.6548e-05          0.00327818
2                   1071                0.00237286          0.000825668         5.8594e-05          0.00510933
3                   1041                0.00233988          0.000809868         4.94303e-05         0.00456878
4                   952                 0.00229758          0.000786949         4.60265e-05         0.00421815
5                   934                 0.00225183          0.000776395         4.31324e-05         0.00401264
6                   905                 0.00218878          0.000767325         4.0657e-05          0.00384212
7                   875                 0.00213581          0.000760787         4.07319e-05         0.00370163
8                   846                 0.00209403          0.000740546         4.04683e-05         0.00358318
9                   919                 0.00207723          0.000730632         3.9668e-05          0.0035178
10                  808                 0.00203052          0.000701442         3.95243e-05         0.00340468
11                  801                 0.00199891          0.000688095         3.88198e-05         0.00332948
12                  739                 0.00196528          0.000670165         3.82839e-05         0.00325265
13                  670                 0.00191995          0.00065253          3.79408e-05         0.0031662
14                  785                 0.00190299          0.000643338         3.76039e-05         0.00312319
15                  754                 0.0018815           0.000632985         3.70044e-05         0.0030753
16                  721                 0.00184931          0.000620488         3.65897e-05         0.00301502
17                  817                 0.00184117          0.000618665         3.61825e-05         0.0029904
18                  815                 0.00183458          0.000615763         3.58081e-05         0.00296922
19                  794                 0.00182808          0.000614971         3.53821e-05         0.0029507
20                  861                 0.00183405          0.000618479         3.50916e-05         0.00295132
21                  912                 0.00196289          0.000657186         3.63007e-05         0.0031321
22                  861                 0.00202509          0.000681923         3.69746e-05         0.00322288
23                  871                 0.00208344          0.000704331         3.76171e-05         0.00330399
24                  971                 0.00208909          0.000706153         3.7329e-05          0.0033047
25                  832                 0.00213333          0.000727181         3.82809e-05         0.00336236
26                  719                 0.00215321          0.000740129         3.93901e-05         0.00339265
27                  873                 0.00241863          0.000833274         4.50044e-05         0.00376401
28                  775                 0.002397            0.000825469         4.48137e-05         0.00372579
29                  817                 0.00238153          0.000820903         4.53275e-05         0.00370127
30                  722                 0.00253343          0.000883654         5.08713e-05         0.00391576
31                  800                 0.00271153          0.000941276         5.55844e-05         0.00417462
32                  956                 0.00275015          0.000952887         5.62613e-05         0.00423146
33                  1143                0.0027558           0.000956944         5.65238e-05         0.0042421
34                  1210                0.00276444          0.000958484         5.66349e-05         0.00425239
35                  1210                0.00276797          0.000961161         5.67387e-05         0.00426018
36                  1279                0.0028824           0.00101171          5.96721e-05         0.004441
37                  689                 0.00287604          0.00101247          6.02369e-05         0.00442944
38                  691                 0.0029995           0.00106625          6.46207e-05         0.00462745
39                  964                 0.00312158          0.00112322          6.70419e-05         0.00481719
40                  1121                0.00316364          0.00113999          6.76577e-05         0.00487042
41                  1020                0.00335764          0.00120458          7.14733e-05         0.00515944
42                  936                 0.00337697          0.00120951          7.23024e-05         0.00518419
43                  893                 0.00340965          0.00121969          7.32597e-05         0.00522738
44                  952                 0.00340636          0.00122341          7.34511e-05         0.00523922
45                  947                 0.00341027          0.00122616          7.36823e-05         0.00524546
46                  869                 0.00341586          0.00122572          7.37931e-05         0.00525072
47                  798                 0.00340283          0.00122322          7.39746e-05         0.00523523
48                  909                 0.00342587          0.00122882          7.42264e-05         0.00526647
49                  934                 0.0034042           0.00122047          7.37809e-05         0.00523043
50                  862                 0.00340858          0.00122105          7.40858e-05         0.0052508
51                  946                 0.00342122          0.00122505          7.43778e-05         0.00526647
52                  1032                0.00349195          0.00124989          7.5436e-05          0.00539126
53                  1149                0.00351408          0.00126234          7.58325e-05         0.00542588
54                  1054                0.00351243          0.00126383          7.58897e-05         0.00543154
55                  1072                0.00349165          0.00125888          7.5347e-05          0.00540111
56                  1053                0.00357834          0.00130313          7.68887e-05         0.00555164
57                  515                 0.00353599          0.001289            7.59834e-05         0.00549217
58                  228                 0.00349367          0.00127358          7.52786e-05         0.00542781
59                  211                 0.00344535          0.00125544          7.43855e-05         0.00535176
60                  768                 0.00351281          0.00128002          7.53757e-05         0.00545629
61                  770                 0.00360354          0.00130749          7.67838e-05         0.00558434
62                  701                 0.00357628          0.0012969           7.61232e-05         0.00554183
63                  793                 0.00367494          0.00132416          7.7224e-05          0.00567043
64                  863                 0.00370167          0.00133651          7.78638e-05         0.00572628
65                  750                 0.00367147          0.00132618          7.73511e-05         0.00568006
66                  747                 0.00366917          0.00132442          7.76216e-05         0.00568629
67                  834                 0.00368043          0.0013347           7.83837e-05         0.00571639
68                  760                 0.00365481          0.00132395          7.78827e-05         0.00567916
69                  929                 0.00364006          0.0013168           7.74341e-05         0.00565994
70                  898                 0.00374956          0.00135198          7.86575e-05         0.00581388
71                  736                 0.00372643          0.00134281          7.80897e-05         0.00578296
72                  544                 0.00371685          0.00133978          7.81131e-05         0.00576862
73                  941                 0.00376866          0.00135904          7.90125e-05         0.00585235
74                  934                 0.0037758           0.00135861          7.91576e-05         0.00586566
75                  657                 0.00375282          0.00135113          7.9174e-05          0.00583097
76                  656                 0.00373685          0.00134541          7.94225e-05         0.0058114
77                  731                 0.00373769          0.00134745          8.01682e-05         0.00582813
78                  787                 0.00372133          0.00134362          8.03599e-05         0.00581458
79                  898                 0.00369981          0.00133783          8.04201e-05         0.00578667
80                  1047                0.00368265          0.00133359          8.03131e-05         0.00576371
81                  1038                0.00367528          0.00133445          8.04295e-05         0.00575439
82                  337                 0.00368856          0.00133366          8.15389e-05         0.00577013
83                  699                 0.00369017          0.00133258          8.15823e-05         0.00577229
84                  1006                0.00377637          0.00136808          8.40913e-05         0.0059228
85                  936                 0.00376956          0.00136598          8.43357e-05         0.00591921
86                  988                 0.00380826          0.00139111          8.57293e-05         0.00599327
87                  1018                0.00382294          0.0013937           8.59344e-05         0.00601235
88                  907                 0.00388374          0.00141189          8.74025e-05         0.00610227
89                  889                 0.00389789          0.00141841          8.79073e-05         0.0061205
90                  610                 0.00391575          0.00142551          8.92877e-05         0.00615143
91                  22                  0.00387339          0.00140986          8.85516e-05         0.00609091
92                  20                  0.00383264          0.00139456          8.81777e-05         0.0060382
93                  354                 0.00380982          0.00138449          8.7818e-05          0.00599998
