update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   2253                0.00449211          0.00153174          4.2675e-05          0.00702684
2                   2310                0.0046687           0.00155804          6.95575e-05         0.00734942
3                   2295                0.00459368          0.00152466          6.1934e-05          0.00725213
4                   2204                0.00538873          0.00180358          7.04307e-05         0.00855257
5                   2031                0.00503766          0.00170842          6.70326e-05         0.00804816
6                   2231                0.00565632          0.00190382          7.76712e-05         0.00897181
7                   2133                0.00552             0.00183474          7.5182e-05          0.00873668
8                   2249                0.00621442          0.00207548          8.73886e-05         0.00981509
9                   1988                0.00597519          0.00199193          8.40918e-05         0.00945031
10                  1950                0.0058778           0.00194263          8.23493e-05         0.00929015
11                  2000                0.00594951          0.0019535           8.86076e-05         0.00938541
12                  2132                0.00586131          0.00192587          8.61053e-05         0.00925547
13                  1808                0.00580645          0.00190101          8.45035e-05         0.00918006
14                  1980                0.00569108          0.00184397          8.08326e-05         0.00897399
15                  2085                0.00575695          0.0018622           8.07644e-05         0.009069
16                  1791                0.0057006           0.00184673          8.02865e-05         0.00898696
17                  1897                0.00560065          0.00181743          7.86675e-05         0.00884341
18                  2009                0.00558029          0.00180953          7.76133e-05         0.00880681
19                  1810                0.00556032          0.00181307          7.67887e-05         0.00879832
20                  2012                0.00558177          0.00181586          7.58671e-05         0.00882857
21                  2052                0.00556749          0.00181226          7.48267e-05         0.00880226
22                  1983                0.00560713          0.00184002          7.61663e-05         0.00890434
23                  2132                0.00554513          0.00181391          7.50282e-05         0.00879353
24                  2106                0.00557548          0.00182412          7.48565e-05         0.00883126
25                  1932                0.00556531          0.00181984          7.49621e-05         0.00880804
26                  2080                0.00562806          0.0018348           7.52123e-05         0.00889733
27                  2059                0.00566216          0.00185516          7.56116e-05         0.00896128
28                  1990                0.00561746          0.00184438          7.5204e-05          0.00889114
29                  1993                0.00559614          0.00183396          7.47395e-05         0.008847
30                  2164                0.00558263          0.00182118          7.38091e-05         0.00880767
31                  2088                0.00554162          0.00180707          7.28435e-05         0.00873667
32                  2168                0.00560139          0.00182332          7.27253e-05         0.00881764
33                  2145                0.00561905          0.00182638          7.22001e-05         0.00883657
34                  1997                0.00560153          0.00181779          7.1631e-05          0.00880425
35                  2167                0.00561821          0.0018114           7.10495e-05         0.00880988
36                  2159                0.0057826           0.00185137          7.15792e-05         0.00903474
37                  1846                0.00574079          0.00183728          7.10958e-05         0.00896916
38                  1977                0.00573441          0.00183512          7.11369e-05         0.00895767
39                  2212                0.00574019          0.00183037          7.10419e-05         0.00895574
40                  2113                0.00569634          0.0018204           7.06236e-05         0.00889009
41                  2155                0.00585991          0.00185991          7.16051e-05         0.00910966
42                  2146                0.00584932          0.00185958          7.15574e-05         0.00909386
43                  1893                0.00590349          0.00188231          7.25022e-05         0.00918903
44                  2110                0.00588288          0.00187461          7.23722e-05         0.00915174
45                  2064                0.00587237          0.00187518          7.26009e-05         0.00913866
46                  2090                0.00590653          0.00188941          7.2535e-05          0.00918988
47                  2307                0.00596617          0.00191597          7.32369e-05         0.00929108
48                  2192                0.00593398          0.00190847          7.30426e-05         0.00924484
49                  2129                0.00593032          0.0019062           7.29396e-05         0.00924103
50                  2266                0.00594814          0.00191171          7.30984e-05         0.00926735
51                  2215                0.00595625          0.00191617          7.29409e-05         0.00928271
52                  2224                0.00604454          0.0019468           7.40436e-05         0.0094214
53                  2084                0.00602801          0.00194737          7.39675e-05         0.00940352
54                  2421                0.00606086          0.00195497          7.40969e-05         0.00944853
55                  2227                0.00604285          0.00194933          7.38762e-05         0.00942014
56                  2225                0.00602907          0.00194541          7.36663e-05         0.0094035
57                  2470                0.0060427           0.00195217          7.37996e-05         0.00942923
