update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   2271                0.00488052          0.001567            4.1079e-05          0.00757817
2                   2447                0.00498             0.00158704          7.0172e-05          0.00789242
3                   2292                0.00480759          0.00156338          6.05363e-05         0.0076483
4                   2266                0.00471185          0.00155138          5.6425e-05          0.00749765
5                   2435                0.00474654          0.00156668          5.47422e-05         0.00755486
6                   2225                0.00469925          0.00154442          5.18067e-05         0.00749136
7                   2323                0.00466966          0.00153719          5.08104e-05         0.00746204
8                   2495                0.00478881          0.00155846          5.19533e-05         0.00761158
9                   2468                0.00483313          0.00155993          5.09004e-05         0.00765735
10                  2359                0.00480655          0.00155847          5.08795e-05         0.00763641
11                  2459                0.00481277          0.00156495          4.99049e-05         0.00765309
12                  2368                0.00480023          0.00156656          4.97103e-05         0.00763859
13                  2297                0.00477648          0.00157034          4.86767e-05         0.00762297
14                  2196                0.0047311           0.00157098          4.85009e-05         0.00757044
15                  2352                0.00472592          0.0015779           4.83771e-05         0.00757438
16                  2136                0.00467373          0.00156827          4.80232e-05         0.00750549
17                  2311                0.00467481          0.00157463          4.81653e-05         0.0075093
18                  2245                0.00466803          0.00157008          4.73861e-05         0.0075014
19                  2065                0.00463772          0.00155601          4.68828e-05         0.00745471
20                  2196                0.00462177          0.00154865          4.64613e-05         0.00742926
21                  2004                0.00457637          0.00153835          4.63653e-05         0.00736847
22                  2139                0.00456009          0.00152882          4.6139e-05          0.00733574
23                  2210                0.00455157          0.0015269           4.6521e-05          0.00731644
24                  2217                0.00454376          0.00152503          4.62919e-05         0.0073065
25                  2088                0.0045238           0.00152269          4.64701e-05         0.00727998
26                  2040                0.00450738          0.00151939          4.61655e-05         0.00725915
27                  2055                0.00449102          0.00151437          4.58075e-05         0.00723831
28                  1918                0.00445338          0.00151647          4.54318e-05         0.00719968
29                  2145                0.00444217          0.00151397          4.5076e-05          0.00718607
30                  2164                0.00444222          0.00151232          4.47456e-05         0.00718497
31                  2086                0.00442735          0.001509            4.43791e-05         0.00716413
32                  1999                0.00454134          0.00155023          4.54248e-05         0.00735602
33                  2192                0.00457218          0.00155781          4.54238e-05         0.00740041
34                  2046                0.00455407          0.00155408          4.51017e-05         0.00737227
35                  2187                0.00478336          0.00160048          4.57494e-05         0.00767408
36                  2133                0.00483074          0.0016193           4.61352e-05         0.00775819
37                  2017                0.00480433          0.00161252          4.58854e-05         0.00771796
38                  2029                0.004846            0.00162442          4.61035e-05         0.00777989
39                  2209                0.00488969          0.00163935          4.63593e-05         0.00784786
40                  2124                0.00494837          0.00165752          4.67476e-05         0.00793534
