update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   2348                0.030207            0.001591            3.8712e-05          0.0329533
2                   2377                0.0296276           0.00153997          0.000118967         0.0327078
3                   2410                0.0296355           0.00156171          0.000136031         0.0326621
4                   2419                0.0366006           0.00164568          0.000203797         0.0397705
5                   2444                0.0357656           0.00164007          0.000202464         0.0389166
6                   2203                0.0344644           0.00159751          0.000196171         0.0375584
7                   2409                0.0341522           0.00161203          0.000203029         0.0372497
8                   2456                0.0485599           0.00163459          0.000214108         0.051729
9                   2335                0.0525315           0.00162418          0.000214343         0.0556877
10                  2347                0.0515854           0.00165504          0.000224113         0.0547689
11                  2289                0.0494883           0.00165234          0.000232858         0.0526714
12                  2333                0.0486693           0.00172321          0.000248332         0.0519601
13                  2329                0.0482825           0.00175781          0.000257124         0.0516476
14                  2223                0.0481739           0.00178162          0.000267371         0.0515965
15                  2136                0.0468738           0.00176975          0.000270397         0.0502698
16                  2219                0.0456527           0.001752            0.00026582          0.0490176
17                  2168                0.0446053           0.00173753          0.000264024         0.0479372
18                  2221                0.0442259           0.00174965          0.000265824         0.0475808
19                  2218                0.0437736           0.00174341          0.000263929         0.0471133
20                  2016                0.0427604           0.00174066          0.000263665         0.046081
21                  2224                0.0420674           0.00172944          0.000266325         0.045366
22                  2148                0.042052            0.00172535          0.000278055         0.0453591
23                  2044                0.0477644           0.00171139          0.000274203         0.0510466
24                  2024                0.0476464           0.00170546          0.000278227         0.0509366
25                  2065                0.04674             0.0016954           0.000275839         0.0500143
26                  2106                0.0462769           0.00170318          0.000273336         0.0495646
27                  2008                0.0457592           0.00170432          0.000270102         0.0490493
28                  2197                0.0454509           0.0017162           0.000268591         0.0487571
29                  2103                0.0451042           0.00172472          0.000267287         0.0484211
30                  2065                0.0447754           0.00173043          0.00026635          0.0480955
31                  2053                0.0441415           0.00172037          0.000263644         0.0474402
32                  2143                0.0435778           0.00171287          0.000261237         0.04686
33                  1984                0.043038            0.00170426          0.000261944         0.0463021
34                  2231                0.0433542           0.00170741          0.000261806         0.0466164
35                  1999                0.0460995           0.00170446          0.00026064          0.0494577
36                  2156                0.0460513           0.00170033          0.00025925          0.0493975
37                  2199                0.0457026           0.00169488          0.000257192         0.0490349
