update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   2414                0.00553747          0.00162018          3.3629e-05          0.00820921
2                   2149                0.00498806          0.0014959           5.72195e-05         0.00754174
3                   2344                0.00506306          0.00150383          5.46733e-05         0.00762125
4                   2347                0.00508357          0.0015123           5.34038e-05         0.00765157
5                   2162                0.00497956          0.00149992          5.32564e-05         0.00752036
6                   2162                0.00491259          0.00149282          5.3e-05             0.00746631
7                   2029                0.00480758          0.00145847          5.27151e-05         0.0073178
8                   2145                0.00475724          0.00145355          5.27884e-05         0.00727063
9                   2237                0.00478146          0.0014601           5.36357e-05         0.00730444
10                  2232                0.00477983          0.00145929          5.32557e-05         0.00730945
11                  1986                0.00472316          0.00144144          5.24275e-05         0.00722849
12                  2038                0.00469858          0.00143812          5.31193e-05         0.00720762
13                  2153                0.00469133          0.00144109          5.21665e-05         0.00720256
14                  1989                0.0046454           0.00143417          5.1295e-05          0.00714455
15                  2114                0.00464118          0.00143621          5.10626e-05         0.0071355
16                  2096                0.00463323          0.00143377          5.05496e-05         0.00711764
17                  1875                0.00459218          0.0014264           5.01844e-05         0.0070602
18                  1981                0.00456178          0.00141779          4.92849e-05         0.00702117
19                  1983                0.00454865          0.0014165           4.93695e-05         0.00700333
20                  1928                0.00452161          0.00140793          4.89669e-05         0.00696227
21                  1988                0.00450522          0.0014026           4.84412e-05         0.0069418
22                  2039                0.00450869          0.0013996           4.82285e-05         0.00694021
23                  1922                0.00448659          0.00139289          4.81337e-05         0.00690648
24                  2102                0.0045473           0.00141566          4.868e-05           0.00700473
25                  1931                0.00457927          0.00142693          4.89692e-05         0.00705334
26                  1992                0.00458645          0.00142986          4.88333e-05         0.00706258
27                  2091                0.00464869          0.00145044          4.90632e-05         0.00715744
28                  1962                0.00468522          0.00145908          4.90718e-05         0.00721268
29                  1894                0.00470521          0.00146725          4.92554e-05         0.00724544
30                  2092                0.00471007          0.00146842          4.92034e-05         0.00724592
31                  1960                0.00473919          0.00147002          4.94575e-05         0.00727557
32                  2056                0.00489789          0.00151531          5.10608e-05         0.00749908
33                  2068                0.00491819          0.0015167           5.09021e-05         0.00752536
34                  2169                0.00502532          0.00154601          5.16255e-05         0.00767684
35                  2055                0.00509257          0.00155843          5.16714e-05         0.00776291
36                  2061                0.00511662          0.0015611           5.16811e-05         0.00779135
37                  2131                0.00511659          0.00155742          5.13899e-05         0.00778463
38                  1854                0.0051372           0.00155772          5.15305e-05         0.00780843
39                  2090                0.00521551          0.00157753          5.20386e-05         0.00791625
40                  2186                0.00521463          0.0015793           5.20115e-05         0.0079138
41                  2154                0.00522676          0.00158574          5.21322e-05         0.00793382
42                  2158                0.00525864          0.00159616          5.25208e-05         0.00798199
43                  2081                0.00526511          0.00159826          5.25697e-05         0.00799166
44                  2114                0.0052982           0.00161081          5.31723e-05         0.00804252
45                  2153                0.00532284          0.00161749          5.34089e-05         0.00807554
46                  2142                0.00534921          0.00162019          5.33598e-05         0.00810847
47                  2139                0.00536521          0.00162591          5.3408e-05          0.00813377
48                  2268                0.00541952          0.001641            5.37687e-05         0.00821529
49                  2122                0.00551558          0.00166689          5.49066e-05         0.00835682
50                  2145                0.00552037          0.00166899          5.51251e-05         0.00836318
51                  2348                0.0055173           0.00166783          5.49148e-05         0.0083561
52                  2397                0.00554313          0.00167709          5.48082e-05         0.0083968
53                  2265                0.00554             0.00167851          5.47212e-05         0.00839438
54                  2291                0.00552824          0.00167879          5.46051e-05         0.00838051
55                  2365                0.00559218          0.00170389          5.53693e-05         0.00848491
56                  2281                0.00558311          0.00170591          5.51687e-05         0.00847744
57                  2303                0.00560196          0.00171263          5.52588e-05         0.00850659
58                  2313                0.00565571          0.00173353          5.58264e-05         0.00859887
59                  2288                0.00573236          0.00174993          5.65283e-05         0.00870589
60                  2427                0.00577518          0.0017651           5.68737e-05         0.00877322
61                  2515                0.00577881          0.00176686          5.6843e-05          0.00877629
62                  2174                0.00580787          0.00177923          5.73204e-05         0.00882629
63                  2535                0.00580294          0.00178109          5.7319e-05          0.00882261
64                  2444                0.00581068          0.00178369          5.72469e-05         0.00883375
65                  2430                0.00582099          0.00178924          5.72693e-05         0.00885057
66                  2507                0.0058323           0.00178953          5.71832e-05         0.00885988
67                  2463                0.00582382          0.00179146          5.71445e-05         0.00885053
68                  2419                0.00581383          0.00179147          5.69521e-05         0.00883929
69                  2529                0.00583373          0.00180139          5.70954e-05         0.00887145
70                  2258                0.00582675          0.00180066          5.71156e-05         0.00886316
71                  2219                0.00583962          0.00180771          5.72037e-05         0.00888851
72                  2525                0.00583689          0.00180998          5.71203e-05         0.0088868
73                  2387                0.00589922          0.0018308           5.77028e-05         0.00898261
74                  2406                0.00593819          0.00184587          5.80271e-05         0.00904522
75                  2318                0.00593586          0.00184877          5.80281e-05         0.00904661
76                  2602                0.00599001          0.0018604           5.81367e-05         0.00911562
77                  2482                0.00598725          0.00186336          5.822e-05           0.0091165
78                  2607                0.0059878           0.00186988          5.85553e-05         0.00912427
79                  2562                0.0059812           0.00187182          5.84229e-05         0.00911915
80                  2551                0.00597421          0.00187279          5.8466e-05          0.0091109
81                  2414                0.00596056          0.00187181          5.83527e-05         0.0090947
82                  2435                0.00596417          0.00187662          5.82592e-05         0.00910288
83                  2532                0.00597453          0.00188488          5.83424e-05         0.0091242
84                  2403                0.00598684          0.0018929           5.83854e-05         0.00914776
85                  2539                0.00599299          0.00189696          5.83138e-05         0.00915912
86                  2411                0.0060055           0.0019025           5.83288e-05         0.0091796
87                  2407                0.00599633          0.00190167          5.83243e-05         0.00916699
88                  2578                0.00599261          0.00190262          5.83033e-05         0.00916347
89                  2475                0.00600312          0.00190894          5.81837e-05         0.00918374
90                  2555                0.00604659          0.00191866          5.81506e-05         0.00924043
91                  2405                0.0060364           0.00191836          5.80166e-05         0.00922857
92                  2224                0.00603707          0.00192166          5.8036e-05          0.00923336
93                  2309                0.00602368          0.00191941          5.78752e-05         0.00921597
94                  2299                0.00602882          0.001924            5.77891e-05         0.00922774
95                  2225                0.00601949          0.00192111          5.76943e-05         0.00921439
96                  2285                0.0060343           0.00192853          5.77469e-05         0.00923995
97                  2301                0.00603963          0.00193275          5.77039e-05         0.00925027
98                  2434                0.00605812          0.001942            5.77848e-05         0.00928106
99                  2522                0.00608274          0.00195419          5.77198e-05         0.00932195
100                 2472                0.006091            0.00196215          5.76712e-05         0.0093393
101                 2369                0.00608062          0.00196142          5.7478e-05          0.00932691
102                 2541                0.00608537          0.00196412          5.73605e-05         0.00933161
103                 2481                0.00607922          0.00196317          5.71846e-05         0.00932317
104                 2192                0.00606963          0.00196169          5.71043e-05         0.00931026
105                 2508                0.00608104          0.00196787          5.70117e-05         0.00932957
106                 2392                0.00610488          0.00197629          5.69646e-05         0.00936616
107                 2197                0.00609576          0.00197357          5.68165e-05         0.00935129
108                 2307                0.00608775          0.00197152          5.66259e-05         0.00933919
109                 2509                0.00611356          0.00198006          5.67336e-05         0.00937571
110                 2279                0.00611118          0.00198038          5.66421e-05         0.00937239
111                 2348                0.00611002          0.0019813           5.65271e-05         0.00937166
112                 2507                0.00614128          0.00199221          5.65847e-05         0.00941794
113                 2436                0.00614615          0.00199495          5.65668e-05         0.00942525
114                 2495                0.00614311          0.00199463          5.64451e-05         0.00941988
115                 2342                0.00615754          0.0019989           5.64466e-05         0.00944005
116                 2374                0.00616126          0.00200222          5.64619e-05         0.00944549
117                 2555                0.00617892          0.00201015          5.64399e-05         0.00947105
118                 2340                0.00618787          0.00201659          5.65835e-05         0.00948738
119                 2462                0.00619077          0.0020194           5.65751e-05         0.00949222
120                 2438                0.00619731          0.0020235           5.66558e-05         0.00950299
121                 2549                0.00621963          0.00203126          5.67941e-05         0.00953464
122                 2394                0.00623477          0.00203772          5.6932e-05          0.00955585
123                 2557                0.00625362          0.0020453           5.70464e-05         0.00958336
124                 2596                0.00626332          0.00205041          5.70535e-05         0.00959792
125                 2543                0.00627785          0.00205847          5.72126e-05         0.00962232
