update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   934                 0.00213074          0.000811447         5.1581e-05          0.00323376
2                   1041                0.00226964          0.000805866         6.6163e-05          0.00501058
3                   1011                0.00224999          0.000798734         5.5414e-05          0.00444875
4                   918                 0.00218333          0.000786696         4.75983e-05         0.00412001
5                   939                 0.0021639           0.00077339          4.20382e-05         0.0039409
6                   908                 0.00214398          0.000795671         3.965e-05           0.00384441
7                   780                 0.00206208          0.000766196         3.86549e-05         0.00365313
8                   851                 0.00203251          0.000742808         3.64138e-05         0.00354506
9                   861                 0.00200556          0.000720008         3.49883e-05         0.00345646
10                  712                 0.00194826          0.000690301         3.45375e-05         0.00332711
11                  743                 0.00190906          0.000677245         3.29618e-05         0.00324346
12                  709                 0.00187552          0.000659507         3.17795e-05         0.00316612
13                  728                 0.00185378          0.000645518         3.06748e-05         0.00310889
14                  766                 0.00183954          0.000635318         2.97746e-05         0.0030663
15                  754                 0.00182421          0.000623796         2.91211e-05         0.00302274
16                  752                 0.00179925          0.000617629         2.86446e-05         0.00297814
17                  865                 0.00180278          0.000616008         2.79807e-05         0.00296969
18                  807                 0.00179752          0.000613428         2.74741e-05         0.0029497
19                  812                 0.00179729          0.000613252         2.69439e-05         0.00293797
20                  807                 0.00179479          0.000619755         2.65297e-05         0.00293257
21                  945                 0.00181082          0.000621615         2.66586e-05         0.00294257
22                  804                 0.00180869          0.000621458         2.62533e-05         0.00293194
23                  875                 0.00181281          0.000625167         2.6032e-05          0.00293152
24                  896                 0.00181726          0.000628029         2.56805e-05         0.00293324
25                  910                 0.00182692          0.000630428         2.57966e-05         0.00293812
26                  931                 0.00183757          0.000635003         2.58849e-05         0.00294833
27                  841                 0.00183788          0.000636153         2.56207e-05         0.00294433
28                  927                 0.00184669          0.000639377         2.53769e-05         0.00295312
29                  934                 0.0018537           0.000640177         2.51171e-05         0.00295803
30                  934                 0.00185947          0.000642976         2.50803e-05         0.00296288
31                  853                 0.00185664          0.000642553         2.49977e-05         0.00295491
32                  895                 0.00185964          0.000641644         2.48215e-05         0.00295387
33                  882                 0.00186104          0.000640854         2.46293e-05         0.00295157
34                  894                 0.00186185          0.000643989         2.45348e-05         0.00295267
35                  951                 0.00186704          0.000647857         2.45533e-05         0.00295937
36                  994                 0.00187538          0.00065394          2.48699e-05         0.00297217
37                  977                 0.00187919          0.000658749         2.50486e-05         0.00297913
38                  1000                0.00188934          0.000663243         2.51841e-05         0.00299065
39                  1024                0.00193761          0.000684275         2.53434e-05         0.00306654
40                  938                 0.00197651          0.00070569          2.61717e-05         0.00313056
41                  939                 0.00199597          0.000710561         2.64851e-05         0.00315305
42                  976                 0.0020706           0.00073542          2.74189e-05         0.00326403
43                  883                 0.00208074          0.000738133         2.72642e-05         0.00327738
44                  891                 0.00224068          0.00078828          2.95289e-05         0.00350289
45                  897                 0.00224814          0.000788562         2.94306e-05         0.00351103
46                  968                 0.00226059          0.000789636         2.94188e-05         0.00352282
47                  891                 0.00241             0.000826445         3.10839e-05         0.00371161
48                  807                 0.00241371          0.000830462         3.18537e-05         0.0037216
49                  861                 0.00243485          0.000837488         3.26578e-05         0.00374752
50                  864                 0.00246494          0.000849376         3.34209e-05         0.00379032
51                  824                 0.00259354          0.000876141         3.5312e-05          0.00394524
52                  912                 0.00258971          0.000875241         3.57427e-05         0.00394637
53                  881                 0.00263052          0.000889526         3.77819e-05         0.00400709
54                  912                 0.00263361          0.00089135          3.81777e-05         0.00402032
55                  958                 0.00263912          0.000891274         3.85571e-05         0.00402676
56                  1025                0.00277445          0.000916781         4.02083e-05         0.00420436
57                  1044                0.00278009          0.000919321         4.06192e-05         0.00421395
58                  1009                0.00283662          0.000938508         4.20281e-05         0.00430451
59                  1061                0.00285908          0.0009488           4.2767e-05          0.00434059
60                  998                 0.00285414          0.000947484         4.30132e-05         0.00433221
61                  1115                0.00288653          0.000959481         4.38631e-05         0.00438069
62                  1040                0.0030016           0.000999678         4.69609e-05         0.00457113
63                  1091                0.0029961           0.00100034          4.71768e-05         0.00456588
64                  1168                0.00300945          0.00100541          4.76517e-05         0.00458384
65                  1091                0.00302762          0.00101496          4.85724e-05         0.00461351
66                  1245                0.00304279          0.00102187          4.91548e-05         0.00463721
67                  1308                0.00310985          0.00105937          5.12473e-05         0.0047532
68                  1320                0.00313742          0.00107421          5.23907e-05         0.0048001
69                  1217                0.00318069          0.00109184          5.36495e-05         0.00487988
70                  1351                0.00324314          0.00111683          5.53581e-05         0.00497533
71                  1261                0.0032612           0.00112508          5.6063e-05          0.00500399
72                  1159                0.00324988          0.0011222           5.60745e-05         0.00499263
73                  1036                0.0032508           0.00112341          5.6234e-05          0.00499843
74                  890                 0.00325376          0.0011278           5.66084e-05         0.0050091
75                  880                 0.00325319          0.00113031          5.69258e-05         0.00501248
76                  838                 0.00323324          0.00112416          5.67938e-05         0.004989
77                  858                 0.00322591          0.00112356          5.68607e-05         0.00498072
78                  754                 0.00321224          0.00111996          5.67824e-05         0.00496973
79                  869                 0.00324993          0.00113472          5.75541e-05         0.00502969
80                  880                 0.00326655          0.00114014          5.82953e-05         0.00505418
81                  886                 0.00325577          0.00113637          5.831e-05           0.00504083
82                  947                 0.00324842          0.00113365          5.84432e-05         0.00503335
83                  917                 0.00324253          0.00113355          5.8737e-05          0.00502436
84                  870                 0.00323942          0.00113469          5.92119e-05         0.00502353
85                  959                 0.00325936          0.00114541          6.03911e-05         0.00506025
86                  872                 0.00324946          0.00114387          6.06146e-05         0.00505318
87                  904                 0.00323762          0.00114203          6.08038e-05         0.00503831
88                  846                 0.00325587          0.00115107          6.14165e-05         0.00506933
89                  791                 0.00327668          0.00116133          6.23033e-05         0.0051042
90                  661                 0.00325737          0.00115492          6.21181e-05         0.00507488
91                  673                 0.00325553          0.00115515          6.22587e-05         0.005082
92                  614                 0.00324204          0.00115259          6.21234e-05         0.00506337
93                  679                 0.003257            0.00116233          6.24707e-05         0.00509425
94                  751                 0.00324442          0.00115895          6.22571e-05         0.0050774
95                  810                 0.00322681          0.00115297          6.17852e-05         0.00505356
96                  950                 0.00321313          0.00114892          6.14756e-05         0.00503484
97                  965                 0.00320012          0.00114534          6.11665e-05         0.00501802
98                  979                 0.00318948          0.00114485          6.08959e-05         0.00500757
99                  907                 0.00318008          0.00114317          6.07482e-05         0.00499713
100                 853                 0.00317163          0.00114295          6.06649e-05         0.0049938
101                 853                 0.00316884          0.00114378          6.07638e-05         0.00499702
102                 914                 0.00316552          0.00114419          6.07487e-05         0.004996
103                 817                 0.0031623           0.00114263          6.05544e-05         0.00499324
104                 810                 0.00316631          0.00114389          6.07025e-05         0.00500172
105                 678                 0.00316104          0.00114145          6.04735e-05         0.00499675
106                 616                 0.00315014          0.00113648          6.0234e-05          0.00498565
107                 427                 0.00313103          0.0011298           5.9907e-05          0.00495802
108                 421                 0.00311222          0.0011231           5.96191e-05         0.00493
109                 427                 0.00310218          0.00112058          5.95751e-05         0.00491969
110                 412                 0.00308328          0.00111398          5.92774e-05         0.00489153
111                 377                 0.00306925          0.00111013          5.92068e-05         0.00487383
112                 703                 0.00307252          0.00111202          5.91603e-05         0.00489268
113                 754                 0.00306038          0.00110801          5.90351e-05         0.00487788
114                 795                 0.00310447          0.00112473          5.96863e-05         0.00494679
115                 686                 0.00309148          0.00112099          6.02549e-05         0.0049277
116                 741                 0.00308924          0.00112003          6.01609e-05         0.00492423
117                 705                 0.00310039          0.0011243           6.03401e-05         0.00494358
118                 572                 0.00308976          0.0011213           6.0118e-05          0.00492913
119                 305                 0.00306911          0.00111375          5.976e-05           0.00489753
120                 205                 0.00304977          0.00110692          5.9482e-05          0.004867
121                 176                 0.00302874          0.00109951          5.91535e-05         0.00483511
122                 482                 0.00303536          0.00110146          5.91854e-05         0.00485563
123                 598                 0.00302148          0.00109619          5.90478e-05         0.0048347
124                 569                 0.00300756          0.00109142          5.88935e-05         0.00481379
125                 586                 0.0029933           0.00108563          5.86696e-05         0.00479141
126                 625                 0.00297993          0.00108076          5.84396e-05         0.00477009
127                 528                 0.00296415          0.0010759           5.83067e-05         0.00474555
128                 504                 0.00294948          0.00107122          5.82622e-05         0.0047224
129                 454                 0.00293724          0.0010671           5.83074e-05         0.00470699
130                 392                 0.00292092          0.00106079          5.82105e-05         0.00468102
131                 457                 0.00290811          0.00105704          5.83608e-05         0.00466205
132                 494                 0.002898            0.00105401          5.85372e-05         0.00464595
133                 509                 0.00288373          0.00104899          5.84532e-05         0.0046254
134                 597                 0.00287799          0.00104637          5.8567e-05          0.00461647
135                 518                 0.00286954          0.00104278          5.83615e-05         0.00460492
136                 475                 0.0028573           0.00103789          5.80938e-05         0.00458663
137                 538                 0.00286321          0.00103852          5.80199e-05         0.00459649
138                 490                 0.00285427          0.00103473          5.77833e-05         0.00458128
139                 1060                0.00285346          0.00103311          5.77403e-05         0.00457692
140                 578                 0.00285853          0.00103322          5.76292e-05         0.00459045
141                 572                 0.00285728          0.0010312           5.76085e-05         0.00458779
142                 832                 0.00285294          0.00102859          5.75258e-05         0.0045794
143                 1067                0.00285069          0.00102765          5.75842e-05         0.00457932
144                 1119                0.00284867          0.00102591          5.7564e-05          0.00457591
145                 977                 0.00285393          0.00102901          5.77982e-05         0.00458374
