update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   930                 0.00206033          0.000720406         4.002e-05           0.00299705
2                   1015                0.00217389          0.000773601         6.73765e-05         0.00487276
3                   1006                0.00216985          0.000772778         5.8835e-05          0.00433555
4                   914                 0.00212274          0.000753068         5.37665e-05         0.00398813
5                   953                 0.00212335          0.000758123         4.98206e-05         0.0038496
6                   957                 0.00214848          0.000758154         4.72165e-05         0.00377989
7                   881                 0.00210847          0.000748978         4.79264e-05         0.0036515
8                   834                 0.00206171          0.000735271         4.71204e-05         0.00353051
9                   905                 0.00204155          0.000722791         4.57374e-05         0.00346138
10                  791                 0.00199444          0.000699334         4.52055e-05         0.00335554
11                  808                 0.00196552          0.000686446         4.51038e-05         0.00328513
12                  680                 0.0019202           0.000666872         4.41678e-05         0.00319091
13                  679                 0.00188482          0.000651239         4.30845e-05         0.00311766
14                  777                 0.0018696           0.000641668         4.22926e-05         0.00307645
15                  695                 0.00184088          0.000630511         4.14463e-05         0.00301845
16                  713                 0.00181116          0.000618682         4.05586e-05         0.00296174
17                  830                 0.00180489          0.000616068         3.9701e-05          0.00294204
18                  822                 0.00180255          0.000617137         3.90392e-05         0.00293033
19                  829                 0.00180286          0.00061697          3.82813e-05         0.00292
20                  809                 0.00179826          0.000617832         3.76886e-05         0.00290723
21                  819                 0.00179439          0.000614513         3.708e-05           0.00289132
22                  767                 0.00178491          0.000613474         3.66147e-05         0.00287302
23                  866                 0.00178751          0.000614868         3.63626e-05         0.00286935
24                  946                 0.00188487          0.000645877         3.71028e-05         0.00300538
25                  910                 0.00191446          0.000656681         3.70051e-05         0.00304363
26                  955                 0.00206406          0.000719001         3.9285e-05          0.00327188
27                  898                 0.00209188          0.000725592         3.94492e-05         0.00330367
28                  958                 0.0021266           0.000733517         3.95666e-05         0.00334647
29                  955                 0.00212881          0.000736485         3.94936e-05         0.00334758
30                  771                 0.00216398          0.000754119         4.03504e-05         0.00340286
31                  744                 0.00217115          0.000758899         4.12199e-05         0.00341362
32                  909                 0.00219296          0.000766546         4.16385e-05         0.00344264
33                  951                 0.00222458          0.000778253         4.24543e-05         0.00348263
34                  854                 0.00224118          0.000792312         4.26416e-05         0.00351419
35                  868                 0.00234953          0.00084543          4.44235e-05         0.00368961
36                  798                 0.00234521          0.000845752         4.4542e-05          0.00368161
37                  937                 0.00241266          0.000874641         4.6384e-05          0.003797
38                  1036                0.00243429          0.000882291         4.66936e-05         0.00382132
39                  828                 0.00243341          0.0008839           4.68317e-05         0.00382017
40                  974                 0.00244915          0.000889058         4.69166e-05         0.00384172
41                  1018                0.00259865          0.000941446         4.94213e-05         0.00409212
42                  1066                0.00259671          0.000941108         4.93115e-05         0.00408526
43                  1052                0.00263878          0.000958039         5.05451e-05         0.00413993
44                  845                 0.00264415          0.000959911         5.07857e-05         0.00414802
45                  436                 0.00261828          0.000950455         5.07289e-05         0.00410707
46                  1034                0.00281761          0.00102117          5.38211e-05         0.00439602
47                  953                 0.00283835          0.00102703          5.47733e-05         0.00441954
48                  1052                0.00285319          0.0010316           5.51842e-05         0.00443528
49                  1108                0.00288141          0.00103787          5.55941e-05         0.00446511
50                  891                 0.00288537          0.0010388           5.57619e-05         0.00446629
51                  991                 0.00304542          0.00109513          5.88598e-05         0.00470118
52                  1013                0.00305751          0.00109926          5.93676e-05         0.00471439
53                  1466                0.00307155          0.00110389          5.95175e-05         0.00472765
54                  1571                0.00309778          0.00111058          6.00301e-05         0.00476267
55                  1373                0.00317944          0.00114257          6.14042e-05         0.00488586
56                  1611                0.00322309          0.00115432          6.17625e-05         0.00493799
57                  1653                0.0034764           0.00124062          6.51388e-05         0.00529621
58                  1632                0.00353303          0.00125918          6.59324e-05         0.00536746
59                  1663                0.00356964          0.00126763          6.61353e-05         0.00541083
60                  1643                0.00359219          0.00127283          6.6276e-05          0.00543441
61                  1668                0.00362261          0.00128217          6.65646e-05         0.00547252
62                  1998                0.00396558          0.00135744          6.80722e-05         0.00589856
63                  1981                0.00402439          0.0013769           6.88284e-05         0.00597695
64                  1464                0.00406978          0.00139179          6.95504e-05         0.00604276
65                  1583                0.00414561          0.00141766          7.10841e-05         0.00614888
66                  1649                0.00415356          0.0014205           7.11182e-05         0.00615805
67                  1674                0.00416298          0.00142466          7.1135e-05          0.00616857
68                  1639                0.00417887          0.00143016          7.10158e-05         0.00619206
69                  1667                0.0041967           0.00143343          7.10287e-05         0.00621016
70                  1793                0.00426385          0.00145605          7.15188e-05         0.00630347
71                  1322                0.00444292          0.00151025          7.3409e-05          0.00654075
72                  1911                0.0044749           0.00151958          7.33089e-05         0.00658493
73                  1921                0.00455439          0.00154823          7.34124e-05         
