update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   2405                0.0290781           0.00158136          5.6051e-05          0.0318317
2                   2232                0.0289614           0.00156598          0.000138302         0.0317591
3                   2355                0.0332321           0.00156103          0.00015559          0.0360838
4                   2345                0.0693484           0.00158175          0.000171749         0.0722403
5                   2287                0.0634742           0.00160463          0.000198903         0.0665152
6                   2291                0.0574218           0.00157703          0.00021576          0.0604099
7                   2166                0.0528195           0.00154948          0.000231303         0.055774
8                   2228                0.0496996           0.00154454          0.000243697         0.052652
9                   2204                0.047038            0.00156121          0.000255828         0.0500301
10                  1932                0.0444455           0.00152648          0.000260064         0.0473878
11                  2070                0.0429774           0.00150576          0.000267622         0.0458924
12                  2121                0.0414621           0.00150206          0.000263477         0.0443581
13                  1985                0.0399701           0.00148322          0.000258991         0.042835
14                  2108                0.0404913           0.00148771          0.000256501         0.0433503
15                  2126                0.0395051           0.00148894          0.00025921          0.0423576
16                  1935                0.0399885           0.00149998          0.000259386         0.042855
17                  2048                0.0396894           0.00150417          0.000260555         0.0425692
18                  2026                0.039691            0.0014952           0.000262533         0.0425659
19                  1923                0.0390645           0.00148541          0.000263166         0.0419236
20                  1967                0.0441188           0.00147312          0.000258227         0.0469573
21                  1953                0.0453064           0.00146198          0.000254503         0.0481217
22                  2008                0.0446056           0.00145855          0.000251968         0.047412
23                  2109                0.0441075           0.00145433          0.000248042         0.0469008
24                  2005                0.043423            0.00144942          0.000243311         0.0461992
25                  1857                0.0428847           0.00146448          0.000242087         0.0456738
26                  2108                0.0423999           0.00146305          0.000239914         0.0451799
27                  2046                0.0417257           0.00145833          0.000238335         0.0444952
28                  1818                0.0409737           0.00145101          0.000237223         0.0437254
29                  1929                0.040368            0.00144462          0.00023772          0.0431033
30                  2122                0.039945            0.00144451          0.00023783          0.042674
31                  1965                0.0396182           0.00144425          0.000238782         0.042343
32                  2199                0.0392014           0.00144682          0.000238861         0.0419238
33                  2169                0.0388226           0.00147272          0.000241766         0.0415755
34                  2058                0.0387369           0.0014752           0.000242823         0.0415033
35                  1991                0.038509            0.00147411          0.000243308         0.0412741
36                  2065                0.0390124           0.00146949          0.000242527         0.0417696
37                  2071                0.038837            0.00146913          0.000241896         0.0415904
38                  1896                0.0393734           0.00146834          0.000241006         0.0421214
39                  2025                0.0391128           0.00147471          0.000242007         0.0418689
40                  2132                0.0388359           0.00147668          0.000242513         0.0415942
41                  2145                0.0388394           0.00149183          0.000245175         0.041624
42                  2002                0.0387497           0.00150107          0.000249196         0.04155
43                  2071                0.0387013           0.00151289          0.000253611         0.0415232
44                  2184                0.038409            0.00151225          0.000254461         0.0412275
45                  2031                0.0380717           0.00151032          0.000255758         0.0408855
46                  2162                0.0378035           0.00151062          0.000255736         0.0406173
47                  2080                0.0374957           0.00150841          0.000255664         0.0403057
48                  2150                0.0371562           0.00150628          0.000255391         0.0399623
