update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   1063                0.00968995          0.00310411          0.000148325         0.013925
2                   892                 0.0064802           0.0021023           0.00013507          0.0121229
3                   949                 0.0052543           0.00174069          9.75693e-05         0.00952928
4                   949                 0.00530184          0.00165768          8.68473e-05         0.009049
5                   883                 0.00472537          0.00150835          7.4834e-05          0.00798802
6                   868                 0.00529646          0.00166344          8.58605e-05         0.00866142
7                   911                 0.00505253          0.00158376          7.85811e-05         0.00819332
8                   800                 0.00488741          0.00152367          7.33835e-05         0.0078494
9                   739                 0.0046404           0.00144232          6.85052e-05         0.00742198
10                  652                 0.00438242          0.00135942          6.44072e-05         0.00699488
11                  790                 0.00475106          0.00143819          6.51005e-05         0.00745951
12                  701                 0.00452492          0.00137529          6.23671e-05         0.00710692
13                  830                 0.00477894          0.00145622          6.39337e-05         0.0074621
14                  853                 0.00463887          0.00141101          6.13993e-05         0.00722379
15                  822                 0.00465897          0.00142245          6.05383e-05         0.0072323
16                  871                 0.00461552          0.00141149          5.90613e-05         0.00714914
17                  908                 0.00464778          0.00139846          5.7644e-05          0.00714541
18                  800                 0.00454197          0.00137407          5.60161e-05         0.00698302
19                  871                 0.00474316          0.00144515          5.74234e-05         0.00727776
20                  948                 0.00466692          0.00142415          5.58379e-05         0.00715233
21                  917                 0.00465278          0.00142685          5.50266e-05         0.00712389
22                  915                 0.00474173          0.00142999          5.45012e-05         0.00720348
23                  950                 0.0047069           0.00141873          5.34676e-05         0.00713851
24                  906                 0.0048765           0.00148104          5.6814e-05          0.00738317
25                  976                 0.00477622          0.00145059          5.51478e-05         0.00722908
26                  862                 0.00465996          0.00141722          5.37227e-05         0.00705472
27                  964                 0.00457098          0.00138977          5.2302e-05          0.00691476
28                  903                 0.00447778          0.00136074          5.099e-05           0.00677055
29                  888                 0.00438906          0.00133481          4.98323e-05         0.00663586
30                  950                 0.00431301          0.00131338          4.89709e-05         0.00652068
31                  931                 0.00424357          0.00129893          4.8332e-05          0.00642073
32                  974                 0.00417589          0.0012832           4.77165e-05         0.00632157
33                  1043                0.00412123          0.00127103          4.71692e-05         0.00623819
34                  1009                0.00406506          0.00125908          4.62574e-05         0.00615729
35                  1000                0.00401039          0.00124827          4.57305e-05         0.00607784
36                  1010                0.0039601           0.0012382           4.53282e-05         0.00600467
37                  950                 0.00390934          0.00122605          4.49162e-05         0.00592958
38                  899                 0.00385592          0.00121411          4.47476e-05         0.00585004
39                  1004                0.0038133           0.00120428          4.4666e-05          0.00578833
40                  892                 0.00376594          0.00119304          4.41391e-05         0.0057208
41                  898                 0.00372155          0.00118222          4.38791e-05         0.00565577
42                  894                 0.00367933          0.00117026          4.36767e-05         0.00559203
43                  818                 0.00363504          0.00115601          4.30904e-05         0.00552476
44                  887                 0.00359876          0.00114596          5.25591e-05         0.00548145
45                  956                 0.00357036          0.00114087          5.1968e-05          0.00544116
46                  883                 0.00353523          0.00112917          5.12933e-05         0.00538688
47                  888                 0.00350119          0.00111961          5.20973e-05         0.00533722
48                  902                 0.00347232          0.0011108           5.1749e-05          0.00529141
49                  908                 0.00344497          0.00110038          5.10723e-05         0.00524707
50                  832                 0.00341419          0.00109043          5.04441e-05         0.00519885
51                  876                 0.00338643          0.00108114          4.9792e-05          0.00515515
