update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   2090                0.00396123          0.00145087          4.4591e-05          0.00640713
2                   2357                0.00431391          0.00149724          6.9335e-05          0.00683109
3                   2366                0.00444025          0.00150119          6.7844e-05          0.00699049
4                   2174                0.00435318          0.00148802          6.5083e-05          0.00689335
5                   2075                0.00425661          0.00145242          6.42076e-05         0.00677552
6                   2249                0.00428411          0.00144808          6.3333e-05          0.00679873
7                   1920                0.00414279          0.00140634          6.33283e-05         0.00662383
8                   2232                0.00416707          0.00141678          6.38709e-05         0.00665277
9                   2233                0.00417339          0.00143108          6.47399e-05         0.00669876
10                  2075                0.00414606          0.00141981          6.46953e-05         0.00665474
11                  2070                0.0041206           0.00140756          6.41385e-05         0.0066145
12                  1963                0.00407181          0.0013918           6.27164e-05         0.00654713
13                  1852                0.00400912          0.00137269          6.10791e-05         0.00646042
14                  2078                0.00400513          0.0013689           6.02311e-05         0.00644587
15                  2022                0.00398966          0.00136273          5.96604e-05         0.0064163
16                  1956                0.00396525          0.00136019          5.96048e-05         0.00638216
17                  2020                0.00395132          0.00135548          5.90885e-05         0.00636431
18                  1871                0.00393094          0.00135165          5.88833e-05         0.0063349
19                  1933                0.0039212           0.00135192          5.86556e-05         0.0063226
20                  1996                0.00390983          0.00135308          5.7959e-05          0.00631511
21                  1872                0.00398162          0.00137309          5.82867e-05         0.00641966
22                  1993                0.00400668          0.00138031          5.78957e-05         0.00645934
23                  1893                0.00410735          0.00141826          5.89818e-05         0.00663155
24                  2066                0.00412129          0.00142375          5.86231e-05         0.00664945
25                  1973                0.00414652          0.00144135          5.90796e-05         0.0066963
26                  1942                0.00414608          0.0014396           5.88229e-05         0.00669149
27                  1905                0.00414631          0.00145177          5.8747e-05          0.00671806
28                  1844                0.00413078          0.00144806          5.86683e-05         0.00669567
29                  2084                0.0041316           0.00144706          5.82925e-05         0.00668978
30                  1939                0.00412147          0.00143977          5.82288e-05         0.00666156
31                  2038                0.00420705          0.00146498          5.90684e-05         0.00678113
32                  2132                0.00420842          0.00146268          5.89163e-05         0.0067749
33                  2160                0.00427473          0.00148379          5.91717e-05         0.00687727
34                  1924                0.00431448          0.00149381          5.92799e-05         0.0069325
35                  2105                0.00435628          0.00150277          5.93705e-05         0.00698921
36                  2163                0.00444963          0.00152054          5.97642e-05         0.00711406
37                  2054                0.00446679          0.00153703          5.99093e-05         0.0071594
38                  2105                0.00448494          0.00153862          5.97077e-05         0.00717894
39                  2165                0.00455447          0.0015579           6.02143e-05         0.00727914
40                  1945                0.0045508           0.00155634          6.01836e-05         0.00727149
41                  2180                0.00459165          0.00156812          6.03995e-05         0.00732925
42                  2106                0.00461379          0.00157438          6.06627e-05         0.00736069
43                  2122                0.00463776          0.00158461          6.1128e-05          0.00739805
44                  2162                0.00463646          0.00158512          6.09866e-05         0.00739343
45                  1966                0.00466098          0.00159101          6.13415e-05         0.0074317
46                  2133                0.0046779           0.00159613          6.12651e-05         0.00745794
47                  2269                0.00469526          0.00160293          6.14741e-05         0.00748727
48                  2218                0.004686            0.00160277          6.16759e-05         0.00747599
49                  2153                0.00468508          0.00160391          6.17012e-05         0.00747458
50                  2321                0.00469958          0.00160972          6.17203e-05         0.00749522
51                  2408                0.00473255          0.00162037          6.1513e-05          0.00754553
52                  2118                0.00479058          0.00163859          6.19735e-05         0.00763581
53                  2160                0.00477418          0.00163648          6.17313e-05         0.00761759
54                  2202                0.0047929           0.00164413          6.18982e-05         0.00764851
55                  2107                0.0048068           0.00164551          6.18204e-05         0.00766816
56                  2306                0.00480858          0.00164677          6.17126e-05         0.00767116
57                  2412                0.00482668          0.00165378          6.17944e-05         0.00770186
58                  2330                0.00483705          0.00165921          6.19716e-05         0.00772329
59                  2359                0.00484216          0.00166423          6.22782e-05         0.00774268
60                  2362                0.00483766          0.00166524          6.22045e-05         0.00773763
61                  2382                0.00485935          0.00167566          6.24308e-05         0.00777318
62                  2237                0.00486859          0.00168549          6.26429e-05         0.00779926
63                  2472                0.00489468          0.00169565          6.28595e-05         0.00784083
64                  2364                0.00492427          0.00170905          6.30843e-05         0.0078903
65                  2260                0.00493719          0.00171565          6.31683e-05         0.00791308
66                  2445                0.00495865          0.00172677          6.33358e-05         0.00794809
67                  2446                0.00504974          0.0017633           6.40294e-05         0.0080985
68                  2512                0.00506033          0.00176933          6.40481e-05         0.00811547
69                  2427                0.00508196          0.00177397          6.39966e-05         0.00814298
70                  2449                0.00509881          0.00178127          6.39467e-05         0.0081716
71                  2512                0.00512251          0.00179073          6.40226e-05         0.00820832
72                  2427                0.00521443          0.00182194          6.48112e-05         0.00835022
73                  2400                0.00521466          0.00182716          6.46808e-05         0.00835786
74                  2535                0.00522502          0.00182909          6.4508e-05          0.00837028
