update_count        point_num           cluster_time        segmentation_time   match_time          total_time
1                   2031                0.00373477          0.00134384          4.2531e-05          0.00602647
2                   2359                0.00418453          0.00142628          6.9333e-05          0.00662675
3                   2155                0.00414628          0.00138441          6.7595e-05          0.00652712
4                   2033                0.00402713          0.0013626           6.71408e-05         0.00639101
5                   2321                0.00411379          0.00142632          6.9774e-05          0.0065878
6                   2280                0.00416666          0.00144612          7.0287e-05          0.00666277
7                   2067                0.00410838          0.00142677          7.01314e-05         0.00658597
8                   2213                0.00412565          0.00143075          6.8691e-05          0.00661674
9                   2122                0.0041098           0.00142184          6.82683e-05         0.0065914
10                  2106                0.0041253           0.00142473          7.85561e-05         0.00663376
11                  2156                0.00413903          0.00150423          8.21088e-05         0.00673775
12                  2018                0.00410082          0.00149149          8.00738e-05         0.00668687
13                  1980                0.00407121          0.00147262          7.78762e-05         0.00663921
14                  2082                0.00406039          0.00145952          7.5042e-05          0.00661274
15                  2046                0.00404295          0.00144825          7.35811e-05         0.0065716
16                  1860                0.00400471          0.0014338           7.29829e-05         0.00651289
17                  1883                0.00396687          0.00141388          7.11475e-05         0.00645449
18                  1875                0.00394332          0.00140957          6.99847e-05         0.00641985
19                  1887                0.0039202           0.00139927          6.87589e-05         0.00638
20                  1905                0.00390451          0.00139711          6.78372e-05         0.00636547
21                  1985                0.00390462          0.00139411          6.705e-05           0.00636219
22                  1989                0.00389793          0.00139023          6.60125e-05         0.00634943
23                  2081                0.0039934           0.00141863          6.5867e-05          0.00649432
24                  2006                0.00400273          0.00141688          6.52474e-05         0.00649965
25                  1986                0.00406776          0.0014295           6.49648e-05         0.00658562
26                  2114                0.00424306          0.0014863           6.5384e-05          0.00685481
27                  2062                0.00423219          0.00147804          6.44554e-05         0.00683218
28                  1820                0.00433859          0.00152328          6.61287e-05         0.00701161
29                  1921                0.00436122          0.00152155          6.57592e-05         0.00703116
30                  2116                0.00451267          0.00157066          6.75031e-05         0.00724598
31                  2100                0.00454217          0.00157958          6.75755e-05         0.0072815
32                  2205                0.00457264          0.00158618          6.75657e-05         0.00731879
33                  2188                0.00463864          0.00160466          6.78599e-05         0.00741411
34                  1953                0.00471177          0.00162604          6.79724e-05         0.00751311
35                  2122                0.00478992          0.00163171          6.80529e-05         0.00760533
36                  2174                0.00481736          0.00163432          6.77878e-05         0.00763741
37                  1867                0.00478398          0.00162209          6.72137e-05         0.00758495
38                  2099                0.00480301          0.00162668          6.68097e-05         0.00761004
39                  2115                0.00478822          0.00162073          6.63535e-05         0.00758327
40                  2047                0.00483645          0.00163632          6.6642e-05          0.0076561
41                  2174                0.00486571          0.00164047          6.67997e-05         0.00768643
42                  2204                0.00485243          0.00164145          6.66961e-05         0.00767272
43                  2156                0.00484124          0.00163799          6.64184e-05         0.00765468
44                  2187                0.00485727          0.00164295          6.64056e-05         0.00767532
45                  2152                0.00486678          0.00164794          6.63943e-05         0.00769225
46                  2131                0.00492877          0.0016688           6.6873e-05          0.00779224
47                  2068                0.00490875          0.00166063          6.65668e-05         0.00776081
48                  2222                0.0049477           0.00167173          6.66742e-05         0.00781831
49                  2166                0.00496057          0.00167392          6.67117e-05         0.00783456
